City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Todos Santos,MX,2021-09-23 01:23:38,23.45,-110.2167,88.02,84,61,5.99
293,Hami,CN,2021-09-23 01:23:39,42.8,93.45,66.31,18,0,3.49
294,Isangel,VU,2021-09-23 01:23:39,-19.55,169.2667,77.11,88,90,0.0
295,Alzamay,RU,2021-09-23 01:23:40,55.5562,98.6644,38.61,84,100,0.92
296,Ginda,IN,2021-09-23 01:23:40,30.6945,78.4932,61.81,74,100,1.01
297,Orcopampa,PE,2021-09-23 01:23:11,-15.2661,-72.3417,44.08,74,85,1.34
298,Mehamn,NO,2021-09-23 01:23:41,71.0357,27.8492,46.09,85,100,14.54
299,Togur,RU,2021-09-23 01:23:41,58.3631,82.8265,28.8,92,54,4.38
300,Borovoy,RU,2021-09-23 01:23:41,55.4333,86.0833,36.68,93,90,2.24
301,Maxixe,MZ,2021-09-23 01:23:42,-23.8597,35.3472,63.14,80,39,7.7
302,Emerald,AU,2021-09-23 01:23:42,-23.5333,148.1667,73.54,25,0,8.05
303,Khani,GE,2021-09-23 01:23:43,41.9563,42.9566,51.37,98,95,1.63
304,Lincoln,US,2021-09-23 01:18:46,40.8,-96.667,65.12,47,1,1.01
305,Bida,NG,2021-09-23 01:23:43,9.0833,6.0167,72.7,94,100,1.59
306,Podyuga,RU,2021-09-23 01:23:44,61.095,40.8647,40.39,91,100,6.2
307,Atar,MR,2021-09-23 01:19:04,20.5169,-13.0499,90.09,19,5,7.96
308,Aberystwyth,GB,2021-09-23 01:23:45,52.4155,-4.0829,58.3,96,65,9.26
309,Bronnoysund,NO,2021-09-23 01:23:45,65.4625,12.1997,50.0,76,90,10.36
310,Kasane,BW,2021-09-23 01:23:46,-17.8167,25.15,68.54,40,3,11.03
311,Maryborough,AU,2021-09-23 01:23:46,-25.5333,152.7,75.97,35,21,5.97
312,Khandbari,NP,2021-09-23 01:23:47,27.3747,87.2039,71.11,85,61,1.01
313,Gorin,RU,2021-09-23 01:23:47,51.1983,136.6669,52.05,52,6,7.49
314,Shimoda,JP,2021-09-23 01:23:47,34.6667,138.95,82.76,59,4,15.14
315,Rosetta,EG,2021-09-23 01:19:33,31.4044,30.4164,78.62,66,0,12.39
316,Zeya,RU,2021-09-23 01:23:48,53.75,127.2667,55.35,49,15,0.67
317,Port Blair,IN,2021-09-23 01:23:49,11.6667,92.75,79.63,84,97,10.6
318,Sao Joao Da Barra,BR,2021-09-23 01:23:49,-21.6403,-41.0511,66.9,59,0,16.28
319,Gallup,US,2021-09-23 01:23:49,35.5281,-108.7426,79.56,16,1,1.99
320,Urdoma,RU,2021-09-23 01:23:50,61.7533,48.5442,32.92,96,7,4.74
321,Fukue,JP,2021-09-23 01:23:51,32.6881,128.8419,80.96,78,75,4.61
322,Carutapera,BR,2021-09-23 01:23:51,-1.195,-46.02,80.11,75,45,9.35
323,Saint-Francois,FR,2021-09-23 01:23:51,46.4154,3.9054,47.64,100,90,3.44
324,Port Hardy,CA,2021-09-23 01:23:52,50.6996,-127.4199,57.38,62,75,11.5
325,Lima,PE,2021-09-23 01:22:48,-12.0432,-77.0282,61.9,81,75,11.5
326,Cururupu,BR,2021-09-23 01:23:53,-1.8283,-44.8683,75.81,86,100,4.56
327,Kampene,CD,2021-09-23 01:23:53,-3.6,26.6667,68.5,83,80,2.21
328,Giyani,ZA,2021-09-23 01:23:53,-23.3025,30.7187,56.39,80,0,5.32
329,Avera,US,2021-09-23 01:23:54,33.194,-82.5271,72.28,74,6,13.2
330,Kavieng,PG,2021-09-23 01:23:54,-2.5744,150.7967,81.59,78,100,8.93
331,Bakchar,RU,2021-09-23 01:23:55,57.0186,82.0711,33.33,98,100,5.21
332,Zhangye,CN,2021-09-23 01:23:55,38.9342,100.4517,68.11,34,29,8.43
333,Diamantino,BR,2021-09-23 01:19:06,-14.4086,-56.4461,87.48,29,80,3.4
334,Oyama,JP,2021-09-23 01:23:56,36.3,139.8,85.66,69,71,4.63
335,Santander,ES,2021-09-23 01:23:57,43.4647,-3.8044,62.98,94,40,3.0
336,Grajau,BR,2021-09-23 01:23:57,-5.8194,-46.1386,82.92,40,99,3.6
337,Mikuni,JP,2021-09-23 01:23:57,36.2171,136.1519,78.71,64,0,9.93
338,Ulladulla,AU,2021-09-23 01:23:58,-35.35,150.4667,72.5,40,4,3.31
339,Darovskoy,RU,2021-09-23 01:23:58,58.77,47.9564,43.18,80,100,8.08
340,Monterey,US,2021-09-23 01:23:59,36.2505,-121.2516,84.06,32,0,8.86
341,Kutum,SD,2021-09-23 01:23:59,14.2,24.6667,80.01,45,100,10.27
342,Uhlove,UA,2021-09-23 01:24:00,44.8215,33.6045,53.08,71,100,8.81
343,Pozo Colorado,PY,2021-09-23 01:24:00,-23.4923,-58.7972,71.78,64,90,0.87
344,Yuxia,CN,2021-09-23 01:24:00,34.0615,108.6291,68.61,91,100,1.12
345,Chapais,CA,2021-09-23 01:24:01,49.7834,-74.8492,42.58,80,100,6.51
346,Saint-Pierre,RE,2021-09-23 01:24:01,-21.3393,55.4781,67.64,66,20,6.91
347,Megalopoli,GR,2021-09-23 01:24:02,37.4011,22.1422,63.05,88,0,3.47
348,Morondava,MG,2021-09-23 01:24:02,-20.2833,44.2833,70.27,75,0,6.89
349,Palmeiras De Goias,BR,2021-09-23 01:24:03,-16.805,-49.9258,82.67,29,4,6.53
350,Zyryanka,RU,2021-09-23 01:24:03,65.75,150.85,43.05,51,100,2.44
351,Wuda,CN,2021-09-23 01:24:03,39.4994,106.7117,64.81,56,4,18.52
352,Dawlatabad,AF,2021-09-23 01:24:04,36.4141,64.9053,66.18,20,0,3.49
353,Sao Gabriel Da Cachoeira,BR,2021-09-23 01:24:05,-0.1303,-67.0892,72.45,99,100,1.74
354,Westport,US,2021-09-23 01:24:05,41.1415,-73.3579,76.24,90,90,3.0
355,Gudibanda,IN,2021-09-23 01:24:05,13.6694,77.6983,68.79,90,100,7.47
356,Chapleau,CA,2021-09-23 01:24:06,47.8405,-83.4034,44.69,81,90,8.05
357,Vao,NC,2021-09-23 01:24:07,-22.6667,167.4833,68.86,61,5,20.65
358,Boddam,GB,2021-09-23 01:24:07,57.4667,-1.7833,53.98,80,100,10.87
359,Samarai,PG,2021-09-23 01:24:08,-10.6167,150.6667,79.14,75,97,17.94
360,Hasaki,JP,2021-09-23 01:24:08,35.7333,140.8333,84.6,73,7,7.9
361,Bilibino,RU,2021-09-23 01:24:09,68.0546,166.4372,30.13,85,100,5.28
362,Alyangula,AU,2021-09-23 01:24:09,-13.8483,136.4192,84.07,34,6,12.66
363,Itacoatiara,BR,2021-09-23 01:24:10,-3.1431,-58.4442,75.4,89,88,2.35
364,Walvis Bay,NA,2021-09-23 01:24:11,-22.9575,14.5053,45.55,100,6,2.3
365,Rosarito,MX,2021-09-23 01:20:13,32.3333,-117.0333,91.67,53,0,12.46
366,Skibbereen,IE,2021-09-23 01:24:11,51.55,-9.2667,60.6,96,100,13.09
367,Thunder Bay,CA,2021-09-23 01:22:46,48.4001,-89.3168,55.38,70,1,0.0
368,Iracoubo,GF,2021-09-23 01:24:12,5.4802,-53.2011,81.12,83,32,11.56
369,Wilkie,CA,2021-09-23 01:24:12,52.4168,-108.7014,64.78,48,100,14.14
370,Egvekinot,RU,2021-09-23 01:23:59,66.3167,-179.1667,25.56,73,100,3.47
371,Atocha,BO,2021-09-23 01:24:13,-20.9333,-66.2333,51.17,26,15,6.24
372,Chandler,US,2021-09-23 01:24:13,33.3062,-111.8412,100.47,19,1,4.61
373,Baruun-Urt,MN,2021-09-23 01:24:14,46.6806,113.2792,59.31,54,100,13.6
374,Vanavara,RU,2021-09-23 01:24:14,60.34,102.2797,34.23,83,100,9.73
375,Kirakira,SB,2021-09-23 01:24:15,-10.4544,161.9205,83.7,73,35,6.91
376,Katsuura,JP,2021-09-23 01:24:15,35.1333,140.3,84.31,72,12,16.98
377,Satkhira,BD,2021-09-23 01:24:16,22.7167,89.1,82.4,96,100,5.7
378,Xichang,CN,2021-09-23 01:24:16,27.8964,102.2634,67.35,87,33,1.81
379,Kruisfontein,ZA,2021-09-23 01:19:19,-34.0033,24.7314,58.37,52,100,5.73
380,Venado Tuerto,AR,2021-09-23 01:24:17,-33.7456,-61.9688,48.76,95,85,5.99
381,Moth,IN,2021-09-23 01:24:17,25.7167,78.95,78.04,84,48,5.1
382,Palmer,US,2021-09-23 01:19:27,42.1584,-72.3287,72.63,82,75,3.0
383,Port Augusta,AU,2021-09-23 01:24:18,-32.5,137.7667,71.74,40,0,8.03
384,Taseyevo,RU,2021-09-23 01:24:19,57.2169,94.8978,36.01,97,100,3.65
385,Pacocha,PE,2021-09-23 01:24:19,-17.5833,-71.3333,61.14,81,100,4.99
386,Gravdal,NO,2021-09-23 01:24:20,68.1214,13.5031,48.27,82,84,25.03
387,Pombas,CV,2021-09-23 01:24:20,17.1503,-25.0201,76.78,80,89,11.99
388,Gediz,TR,2021-09-23 01:24:20,39.0417,29.41,53.28,72,100,7.54
389,Sahuaripa,MX,2021-09-23 01:24:21,29.05,-109.2333,76.57,74,100,4.59
390,Biskamzha,RU,2021-09-23 01:24:22,53.4497,89.5272,33.33,95,100,3.42
391,Portland,US,2021-09-23 01:23:05,45.5234,-122.6762,70.41,72,75,1.99
392,Solnechnyy,RU,2021-09-23 01:24:22,50.7214,136.6319,50.34,52,3,8.28
393,San Pedro,PH,2021-09-23 01:24:23,14.35,121.0167,89.35,69,75,4.61
394,Saint-Georges,GD,2021-09-23 01:24:23,12.0564,-61.7485,82.08,78,20,3.44
395,Lompoc,US,2021-09-23 01:24:24,34.6391,-120.4579,75.34,83,75,13.8
396,Singkang,MY,2021-09-23 01:24:24,2.1006,102.7994,78.69,82,93,2.26
397,Cairns,AU,2021-09-23 01:24:25,-16.9167,145.7667,81.07,56,90,19.57
398,Marystown,CA,2021-09-23 01:24:25,47.1666,-55.1483,59.23,87,92,18.61
399,Bassar,TG,2021-09-23 01:24:26,9.25,0.7833,70.18,91,100,1.59
400,Najran,SA,2021-09-23 01:24:26,17.4924,44.1277,70.45,16,6,2.37
401,Cockburn Town,TC,2021-09-23 01:24:27,21.4612,-71.1419,82.87,77,100,11.27
402,Nhulunbuy,AU,2021-09-23 01:19:29,-12.2333,136.7667,84.81,51,75,17.27
403,Kupang,ID,2021-09-23 01:24:27,-10.1667,123.5833,86.58,51,20,16.11
404,Xuddur,SO,2021-09-23 01:24:28,4.1213,43.8894,72.48,81,61,17.13
405,Kembolcha,ET,2021-09-23 01:24:28,11.0816,39.7434,60.73,90,100,5.84
406,Kyra,RU,2021-09-23 01:24:29,49.5776,111.9753,47.64,70,55,12.66
407,Sorland,NO,2021-09-23 01:24:29,67.667,12.6934,49.5,78,100,27.09
408,Payo,ID,2021-09-23 01:24:30,-3.7508,103.6372,81.25,69,42,2.59
409,Annau,TM,2021-09-23 01:24:31,37.8876,58.516,62.1,36,0,4.61
410,Los Llanos De Aridane,ES,2021-09-23 01:24:31,28.6585,-17.9182,69.55,74,0,14.97
411,Plettenberg Bay,ZA,2021-09-23 01:24:32,-34.0527,23.3716,62.4,46,97,5.73
412,Farafangana,MG,2021-09-23 01:24:32,-22.8167,47.8333,69.78,83,77,5.59
413,Trelew,AR,2021-09-23 01:24:33,-43.249,-65.3051,63.93,29,5,12.46
414,Balabac,PH,2021-09-23 01:24:33,7.9868,117.0645,81.39,79,91,5.46
415,Baykit,RU,2021-09-23 01:24:34,61.67,96.37,30.81,91,100,5.06
416,Dayong,CN,2021-09-23 01:24:34,25.0209,118.2898,82.08,79,100,2.06
417,Barcelona,ES,2021-09-23 01:20:10,41.3888,2.159,71.55,63,20,1.01
418,Longyearbyen,SJ,2021-09-23 01:23:47,78.2186,15.6401,44.44,76,75,13.8
419,Bella Vista,US,2021-09-23 01:24:36,36.4295,-94.2316,63.28,66,1,3.44
420,Kushima,JP,2021-09-23 01:24:37,31.4583,131.2333,86.04,47,0,6.78
421,Ahuimanu,US,2021-09-23 01:24:37,21.4447,-157.8378,87.51,58,1,16.11
422,Smithers,CA,2021-09-23 01:24:38,54.7804,-127.1743,52.12,43,20,11.5
423,Borba,BR,2021-09-23 01:24:38,-4.3878,-59.5939,76.78,82,73,2.93
424,Waitati,NZ,2021-09-23 01:24:39,-45.75,170.5667,58.8,63,6,4.88
425,Te Anau,NZ,2021-09-23 01:24:39,-45.4167,167.7167,60.22,68,40,3.96
426,New Glasgow,CA,2021-09-23 01:24:40,45.5834,-62.6486,62.38,91,85,7.74
427,Nanhai,CN,2021-09-23 01:24:40,30.1282,111.7784,79.39,61,48,3.94
428,Kuhdasht,IR,2021-09-23 01:24:40,33.535,47.6061,63.55,28,0,3.4
429,Mitsamiouli,KM,2021-09-23 01:24:41,-11.3847,43.2844,76.33,77,0,3.02
430,Dunedin,NZ,2021-09-23 01:24:41,-45.8742,170.5036,58.8,63,11,11.99
431,Valparaiso,CL,2021-09-23 01:23:04,-33.0393,-71.6273,55.04,58,0,3.44
432,Alofi,NU,2021-09-23 01:24:42,-19.0595,-169.9187,78.69,65,83,18.41
433,Tynda,RU,2021-09-23 01:24:42,55.1667,124.7167,50.27,69,100,3.2
434,Itaituba,BR,2021-09-23 01:24:43,-4.2761,-55.9836,80.73,65,98,0.54
435,Taksimo,RU,2021-09-23 01:19:58,56.3444,114.8794,38.82,79,100,0.78
436,Broome,US,2021-09-23 01:24:43,42.2506,-75.833,72.18,83,90,1.99
437,Alice Springs,AU,2021-09-23 01:22:30,-23.7,133.8833,65.75,18,38,17.27
438,Araouane,ML,2021-09-23 01:24:44,18.9048,-3.5265,93.58,10,1,5.26
439,Bedesa,ET,2021-09-23 01:24:45,8.9,40.7833,62.33,88,100,1.63
440,Atasu,KZ,2021-09-23 01:24:45,48.6814,71.6433,37.11,60,0,8.12
441,Bonga,ET,2021-09-23 01:24:46,7.2833,36.2333,59.0,98,69,1.92
442,Churapcha,RU,2021-09-23 01:24:46,62.0025,132.4325,48.11,51,41,5.82
443,Santiago Del Estero,AR,2021-09-23 01:21:28,-27.7951,-64.2615,56.8,45,0,8.08
444,Elizabeth City,US,2021-09-23 01:24:46,36.2946,-76.2511,79.02,85,1,11.5
445,Nurota,UZ,2021-09-23 01:24:47,40.5614,65.6886,51.89,20,0,7.0
446,Nowy Tomysl,PL,2021-09-23 01:24:48,52.3195,16.1284,52.25,89,6,7.54
447,Dharmavaram,IN,2021-09-23 01:24:48,14.4333,77.7167,76.08,77,100,11.03
448,Redmond,US,2021-09-23 01:21:02,47.674,-122.1215,66.34,73,83,1.99
449,Kamaishi,JP,2021-09-23 01:24:49,39.2667,141.8833,72.55,66,0,5.79
450,Victor Harbor,AU,2021-09-23 01:24:50,-35.5667,138.6167,64.47,71,0,3.0
451,Minsk,BY,2021-09-23 01:21:47,53.9,27.5667,40.75,95,100,9.73
452,Kamina,CD,2021-09-23 01:24:51,-8.7386,24.9906,69.6,24,98,3.69
453,Coahuayana,MX,2021-09-23 01:24:51,18.7333,-103.6833,87.28,89,1,1.86
454,Nemuro,JP,2021-09-23 01:19:53,43.3236,145.575,73.83,89,82,11.79
455,Wucheng,CN,2021-09-23 01:24:52,29.6008,118.175,81.59,51,25,2.57
456,Naze,JP,2021-09-23 01:24:52,28.3667,129.4833,83.32,59,0,10.36
457,Sampit,ID,2021-09-23 01:24:53,-2.5333,112.95,80.92,73,72,3.62
458,Kushmurun,KZ,2021-09-23 01:24:53,52.4503,64.6311,40.12,81,17,8.14
459,Newport,GB,2021-09-23 01:24:51,51.5877,-2.9984,61.34,79,89,7.38
460,Sorong,ID,2021-09-23 01:24:54,-0.8833,131.25,81.95,73,100,2.84
461,Wasilla,US,2021-09-23 01:19:55,61.5814,-149.4394,44.53,49,1,0.0
462,Ulaanbaatar,MN,2021-09-23 01:22:42,47.9077,106.8832,39.33,81,20,6.71
463,Marawi,PH,2021-09-23 01:24:55,7.9986,124.2928,71.65,71,41,2.1
464,Krasnoselkup,RU,2021-09-23 01:24:55,65.7,82.4667,33.55,86,100,14.92
465,Calama,CL,2021-09-23 01:24:07,-22.4667,-68.9333,55.89,13,96,11.5
466,Havre,FR,2021-09-23 01:24:29,49.5833,0.3333,50.43,87,0,2.3
467,Barreirinha,BR,2021-09-23 01:24:56,-2.7933,-57.07,75.38,89,100,2.37
468,Kongolo,CD,2021-09-23 01:24:56,-5.3833,27.0,76.51,64,72,2.95
469,La Ronge,CA,2021-09-23 01:24:08,55.1001,-105.2842,57.42,76,90,2.3
470,Stokmarknes,NO,2021-09-23 01:24:57,68.5646,14.9108,50.38,79,68,17.16
471,Saint-Leu,RE,2021-09-23 01:24:57,-21.15,55.2833,67.03,71,6,2.19
472,Belmonte,BR,2021-09-23 01:24:57,-15.8631,-38.8828,73.9,75,93,15.3
473,Mehriz,IR,2021-09-23 01:24:58,31.5917,54.4318,75.7,18,65,5.53
474,Gizo,SB,2021-09-23 01:24:59,-8.103,156.8419,80.46,75,100,6.78
475,San Quintin,MX,2021-09-23 01:24:59,30.4833,-115.95,74.91,72,3,12.21
476,Sabha,LY,2021-09-23 01:24:59,27.0377,14.4283,81.54,14,0,7.9
477,Puerto Madryn,AR,2021-09-23 01:25:00,-42.7692,-65.0385,62.91,37,36,8.63
478,Darlawn,IN,2021-09-23 01:25:00,24.0167,92.9,69.3,91,21,1.5
479,Dosso,NE,2021-09-23 01:25:01,13.049,3.1937,76.1,82,100,3.38
480,Itarema,BR,2021-09-23 01:25:01,-2.9248,-39.9167,78.13,83,66,14.43
481,Punta Cardon,VE,2021-09-23 01:25:02,11.6581,-70.215,83.88,77,100,20.45
482,Hay River,CA,2021-09-23 01:25:02,60.8156,-115.7999,49.98,87,75,3.44
483,Maceio,BR,2021-09-23 01:24:00,-9.6658,-35.7353,78.24,94,20,5.75
484,Evensk,RU,2021-09-23 01:25:03,61.95,159.2333,48.49,73,92,0.81
485,Rudnogorsk,RU,2021-09-23 01:25:03,57.2639,103.7519,36.68,73,86,3.58
486,Kargasok,RU,2021-09-23 01:25:04,59.0556,80.8572,33.15,90,100,6.46
487,Yangshe,CN,2021-09-23 01:25:05,31.8899,120.6052,80.82,63,86,5.93
488,Bilma,NE,2021-09-23 01:25:05,18.6853,12.9164,85.24,14,100,2.51
489,Bukachacha,RU,2021-09-23 01:25:05,52.9833,116.9167,49.98,97,100,3.49
490,Uyuni,BO,2021-09-23 01:25:06,-20.4597,-66.825,51.06,25,83,8.79
491,Warri,NG,2021-09-23 01:25:07,5.5167,5.75,74.64,95,100,0.92
492,Pahrump,US,2021-09-23 01:25:07,36.2083,-115.9839,95.11,15,0,1.99
493,Whitehorse,CA,2021-09-23 01:24:15,60.7161,-135.0538,36.37,75,75,3.44
494,Padang,ID,2021-09-23 01:25:08,-0.9492,100.3543,80.65,72,88,1.23
495,Chiriqui Grande,PA,2021-09-23 01:25:08,8.95,-82.1167,82.08,87,100,0.38
496,Badarganj,BD,2021-09-23 01:25:09,25.674,89.0549,77.92,88,48,4.14
497,Ejura,GH,2021-09-23 01:25:09,7.3856,-1.3562,71.17,96,100,3.38
498,Harriston,CA,2021-09-23 01:25:10,43.9001,-80.883,52.84,93,100,23.42
499,Wakema,MM,2021-09-23 01:25:10,16.6,95.1833,74.95,97,100,6.02
500,Gorom-Gorom,BF,2021-09-23 01:25:11,14.4439,-0.2361,82.98,59,100,16.6
501,Waitara,NZ,2021-09-23 01:25:11,-38.925,174.25,59.72,94,100,13.69
502,Isla Vista,US,2021-09-23 01:25:12,34.4133,-119.861,95.34,62,1,8.05
503,Barra,BR,2021-09-23 01:25:12,-11.0894,-43.1417,81.1,38,22,7.18
504,Talara,PE,2021-09-23 01:25:13,-4.5772,-81.2719,63.36,94,40,19.57
505,Kamien Pomorski,PL,2021-09-23 01:25:13,53.9685,14.7726,54.5,88,15,14.34
506,Villa Maria,AR,2021-09-23 01:25:14,-32.4075,-63.2402,45.99,85,0,5.3
507,Moose Factory,CA,2021-09-23 01:25:14,51.2585,-80.6094,46.38,71,1,4.61
508,Airai,TL,2021-09-23 01:25:15,-8.9266,125.4092,72.54,33,44,5.01
509,Saldanha,ZA,2021-09-23 01:25:15,-33.0117,17.9442,59.74,65,0,9.1
510,Kobryn,BY,2021-09-23 01:25:16,52.2138,24.3564,44.47,79,100,7.4
511,Sokoni,TZ,2021-09-23 01:25:16,-6.4333,39.55,76.42,78,0,11.3
512,Daru,PG,2021-09-23 01:25:17,-9.0763,143.2092,76.26,88,100,21.43
513,Jacksonville,US,2021-09-23 01:22:54,30.3322,-81.6556,80.6,88,75,3.0
514,Colombo,LK,2021-09-23 01:25:01,6.9319,79.8478,82.35,86,100,8.84
515,Burnie,AU,2021-09-23 01:25:18,-41.0667,145.9167,54.7,81,100,19.01
516,Socorro,US,2021-09-23 01:25:18,31.6546,-106.3033,79.81,26,75,6.91
517,Cabedelo,BR,2021-09-23 01:25:19,-6.9811,-34.8339,77.67,84,8,9.91
518,Kousseri,CM,2021-09-23 01:25:19,12.0769,15.0306,71.56,94,0,5.75
519,Erenhot,CN,2021-09-23 01:25:20,43.6475,111.9767,68.68,30,68,5.91
520,Antrim,GB,2021-09-23 01:25:20,54.6667,-6.25,58.57,88,75,20.71
521,Jardim,BR,2021-09-23 01:25:21,-21.4803,-56.1381,79.88,43,100,4.36
522,Inzer,RU,2021-09-23 01:25:21,54.2167,57.5556,38.19,79,100,3.38
523,Binabalian,PH,2021-09-23 01:23:13,16.4202,119.9279,82.4,78,97,12.01
524,Chak Azam Sahu,PK,2021-09-23 01:25:22,30.75,73.0333,77.58,82,0,7.43
525,Okhotsk,RU,2021-09-23 01:25:22,59.3833,143.3,53.82,62,1,1.54
526,Carmen Del Parana,PY,2021-09-23 01:25:23,-27.2333,-56.2167,68.13,64,100,4.59
527,High Rock,BS,2021-09-23 01:25:23,26.6208,-78.2833,80.62,64,100,2.91
528,Invermere,CA,2021-09-23 01:25:24,50.5167,-116.0354,58.51,70,47,9.13
529,Griffith,US,2021-09-23 01:25:24,41.5284,-87.4237,61.29,63,75,1.01
530,Saint-Joseph,RE,2021-09-23 01:25:25,-21.3667,55.6167,66.56,82,42,8.3
531,Grafton,US,2021-09-23 01:25:25,42.207,-71.6856,71.17,85,90,1.99
532,Santa Maria Da Vitoria,BR,2021-09-23 01:25:25,-13.3947,-44.1886,87.22,23,66,5.17
533,Sinnamary,GF,2021-09-23 01:25:26,5.3833,-52.95,80.53,85,38,11.03
534,Kampot,KH,2021-09-23 01:25:26,10.6167,104.1833,80.65,84,100,6.02
535,Barabai,ID,2021-09-23 01:23:11,-2.5833,115.3833,83.26,66,54,1.97
536,Laguna,US,2021-09-23 01:25:27,38.421,-121.4238,95.45,22,1,5.01
537,Yarmouth,US,2021-09-23 01:25:27,41.7057,-70.2286,72.45,90,1,5.01
538,Touho,NC,2021-09-23 01:25:28,-20.7833,165.2333,76.71,50,11,3.33
539,Ust-Kuyga,RU,2021-09-23 01:25:28,70.0167,135.6,41.5,60,100,6.53
540,Itoman,JP,2021-09-23 01:25:29,26.1247,127.6694,86.77,79,20,10.36
541,Sungaipenuh,ID,2021-09-23 01:25:29,-2.0833,101.3833,69.69,87,100,1.59
542,Eastleigh,GB,2021-09-23 01:25:29,50.9667,-1.35,56.64,87,6,1.99
543,Zaria,NG,2021-09-23 01:25:30,11.1113,7.7227,67.8,97,100,4.38
544,Jinka,ET,2021-09-23 01:25:30,5.65,36.65,66.47,65,85,3.22
545,Dhidhdhoo,MV,2021-09-23 01:25:31,6.8833,73.1,82.98,76,100,14.5
546,Metlika,SI,2021-09-23 01:25:31,45.6472,15.3142,49.55,93,4,1.52
547,Maragogi,BR,2021-09-23 01:25:32,-9.0122,-35.2225,76.35,91,18,6.96
548,Texarkana,US,2021-09-23 01:25:32,33.4251,-94.0477,70.02,51,1,3.44
549,Nenjiang,CN,2021-09-23 01:25:32,49.1833,125.2167,55.4,63,0,4.7
550,Takaka,NZ,2021-09-23 01:25:33,-40.85,172.8,59.56,99,100,3.31
551,Gucheng,CN,2021-09-23 01:25:33,35.9115,111.3192,68.2,73,100,7.16
552,Cassilandia,BR,2021-09-23 01:25:34,-19.1133,-51.7342,79.0,37,0,7.76
553,Pital,CO,2021-09-23 01:25:34,2.2665,-75.8044,66.11,89,68,5.21
554,Perelyub,RU,2021-09-23 01:25:35,51.8667,50.3667,54.97,43,100,12.28
555,Marsassoum,SN,2021-09-23 01:25:35,12.8275,-15.9806,80.69,96,100,4.07
556,Ishigaki,JP,2021-09-23 01:25:36,24.3448,124.1572,87.93,79,20,6.91
557,Ladario,BR,2021-09-23 01:25:36,-19.0047,-57.6017,79.56,49,14,4.79
558,Mataruska Banja,RS,2021-09-23 01:25:37,43.6901,20.6109,51.75,87,75,3.44
559,Jibuti,DJ,2021-09-23 01:22:33,11.5,42.5,85.42,42,92,9.01
560,Normandin,CA,2021-09-23 01:25:37,48.8333,-72.5321,48.33,93,100,10.36
561,Teguise,ES,2021-09-23 01:25:38,29.0605,-13.564,68.22,73,0,6.91
562,Kezmarok,SK,2021-09-23 01:25:38,49.1357,20.4335,46.33,100,40,2.3
563,Kungurtug,RU,2021-09-23 01:25:39,50.5994,97.5228,36.75,53,7,1.95
564,Tilichiki,RU,2021-09-23 01:25:39,60.4667,166.1,47.1,78,100,1.25
565,Waipawa,NZ,2021-09-23 01:25:40,-41.4122,175.5153,61.93,73,100,9.1
566,Galle,LK,2021-09-23 01:25:40,6.0367,80.217,79.09,86,28,9.33
567,Atambua,ID,2021-09-23 01:25:41,-9.1061,124.8925,83.89,40,46,4.63
568,Maniitsoq,GL,2021-09-23 01:25:41,65.4167,-52.9,32.09,42,82,6.08
569,Schwarzenbek,DE,2021-09-23 01:25:42,53.5,10.4833,56.75,97,31,9.06
570,Tabuk,PH,2021-09-23 01:25:42,17.4189,121.4443,82.18,74,87,3.49
571,Pisco,PE,2021-09-23 01:25:43,-13.7,-76.2167,61.02,82,52,17.27
572,Warrenton,ZA,2021-09-23 01:25:43,-28.114,24.8475,55.27,63,0,10.85
573,Llanes,ES,2021-09-23 01:25:43,43.4198,-4.7549,59.86,83,1,5.41
574,Yanam,IN,2021-09-23 01:25:44,16.7333,82.2167,81.0,87,100,2.75
575,Mahibadhoo,MV,2021-09-23 01:25:45,3.7833,72.9667,82.92,75,100,12.73
576,Mayumba,GA,2021-09-23 01:25:45,-3.432,10.6554,75.43,84,100,4.99
577,Shenjiamen,CN,2021-09-23 01:25:46,29.9576,122.298,79.34,79,1,9.28
578,Skelleftea,SE,2021-09-23 01:25:46,64.7507,20.9528,50.0,69,90,1.99
579,Maracacume,BR,2021-09-23 01:25:46,-2.0428,-45.9592,74.73,87,98,3.65
580,Marsa Matruh,EG,2021-09-23 01:25:47,31.3525,27.2453,75.4,88,0,8.05
581,Soyo,AO,2021-09-23 01:25:47,-6.1349,12.3689,74.86,80,100,7.7
582,Vapnyarka,UA,2021-09-23 01:25:48,48.5348,28.7436,41.88,93,100,10.92
583,Aiea,US,2021-09-23 01:25:48,21.3822,-157.9336,87.42,55,20,10.0
584,Panalingaan,PH,2021-09-23 01:25:49,8.7842,117.4231,82.38,73,100,3.71
